parkhaus_name,parkhaus_occupancy,Zeit,unix_timestamp
Karstadt,195,"04.05.2021, 11:03 Uhr",1620126180.0
Börse,50,"04.05.2021, 13:40 Uhr",1620135600.0
Alte Oper,281,"04.05.2021, 13:40 Uhr",1620135600.0
Turmcenter,80,"04.05.2021, 13:40 Uhr",1620135600.0
Hauptbahnhof Süd,233,"04.05.2021, 13:40 Uhr",1620135600.0
Am Theater,152,"04.05.2021, 13:40 Uhr",1620135600.0
Baseler Platz,209,"04.05.2021, 13:40 Uhr",1620135600.0
Konstabler,33,"04.05.2021, 13:40 Uhr",1620135600.0
Hauptwache,157,"04.05.2021, 13:40 Uhr",1620135600.0
Am Gericht,337,"04.05.2021, 13:40 Uhr",1620135600.0
MyZeil,510,"04.05.2021, 13:40 Uhr",1620135600.0
Konrad-Adenauer-Straße,303,"04.05.2021, 13:40 Uhr",1620135600.0
Karstadt,198,"04.05.2021, 13:40 Uhr",1620135600.0
Börse,50,"04.05.2021, 13:50 Uhr",1620136200.0
Alte Oper,279,"04.05.2021, 13:50 Uhr",1620136200.0
Turmcenter,78,"04.05.2021, 13:50 Uhr",1620136200.0
Hauptbahnhof Süd,233,"04.05.2021, 13:50 Uhr",1620136200.0
Am Theater,152,"04.05.2021, 13:50 Uhr",1620136200.0
Baseler Platz,210,"04.05.2021, 13:50 Uhr",1620136200.0
Konstabler,36,"04.05.2021, 13:50 Uhr",1620136200.0
Hauptwache,153,"04.05.2021, 13:50 Uhr",1620136200.0
Am Gericht,342,"04.05.2021, 13:50 Uhr",1620136200.0
MyZeil,515,"04.05.2021, 13:50 Uhr",1620136200.0
Konrad-Adenauer-Straße,297,"04.05.2021, 13:50 Uhr",1620136200.0
Karstadt,198,"04.05.2021, 13:50 Uhr",1620136200.0
Börse,50,"04.05.2021, 13:55 Uhr",1620136500.0
Alte Oper,282,"04.05.2021, 13:55 Uhr",1620136500.0
Turmcenter,79,"04.05.2021, 13:55 Uhr",1620136500.0
Hauptbahnhof Süd,236,"04.05.2021, 13:55 Uhr",1620136500.0
Am Theater,151,"04.05.2021, 13:55 Uhr",1620136500.0
Baseler Platz,208,"04.05.2021, 13:55 Uhr",1620136500.0
Konstabler,32,"04.05.2021, 13:55 Uhr",1620136500.0
Hauptwache,150,"04.05.2021, 13:55 Uhr",1620136500.0
Am Gericht,343,"04.05.2021, 13:55 Uhr",1620136500.0
MyZeil,510,"04.05.2021, 13:55 Uhr",1620136500.0
Konrad-Adenauer-Straße,301,"04.05.2021, 13:55 Uhr",1620136500.0
Karstadt,198,"04.05.2021, 13:55 Uhr",1620136500.0
Börse,50,"04.05.2021, 13:55 Uhr",1620136500.0
Alte Oper,282,"04.05.2021, 13:55 Uhr",1620136500.0
Turmcenter,79,"04.05.2021, 13:55 Uhr",1620136500.0
Hauptbahnhof Süd,236,"04.05.2021, 13:55 Uhr",1620136500.0
Am Theater,151,"04.05.2021, 13:55 Uhr",1620136500.0
Baseler Platz,208,"04.05.2021, 13:55 Uhr",1620136500.0
Konstabler,32,"04.05.2021, 13:55 Uhr",1620136500.0
Hauptwache,150,"04.05.2021, 13:55 Uhr",1620136500.0
Am Gericht,343,"04.05.2021, 13:55 Uhr",1620136500.0
MyZeil,510,"04.05.2021, 13:55 Uhr",1620136500.0
Konrad-Adenauer-Straße,301,"04.05.2021, 13:55 Uhr",1620136500.0
Karstadt,198,"04.05.2021, 13:55 Uhr",1620136500.0
Börse,50,"04.05.2021, 14:15 Uhr",1620137700.0
Alte Oper,283,"04.05.2021, 14:15 Uhr",1620137700.0
Turmcenter,75,"04.05.2021, 14:15 Uhr",1620137700.0
Hauptbahnhof Süd,242,"04.05.2021, 14:15 Uhr",1620137700.0
Am Theater,154,"04.05.2021, 14:15 Uhr",1620137700.0
Baseler Platz,208,"04.05.2021, 14:15 Uhr",1620137700.0
Konstabler,34,"04.05.2021, 14:15 Uhr",1620137700.0
Hauptwache,147,"04.05.2021, 14:15 Uhr",1620137700.0
Am Gericht,354,"04.05.2021, 14:15 Uhr",1620137700.0
MyZeil,511,"04.05.2021, 14:15 Uhr",1620137700.0
Konrad-Adenauer-Straße,302,"04.05.2021, 14:15 Uhr",1620137700.0
Karstadt,204,"04.05.2021, 14:15 Uhr",1620137700.0
Börse,50,"04.05.2021, 14:25 Uhr",1620138300.0
Alte Oper,284,"04.05.2021, 14:25 Uhr",1620138300.0
Turmcenter,69,"04.05.2021, 14:25 Uhr",1620138300.0
Hauptbahnhof Süd,242,"04.05.2021, 14:25 Uhr",1620138300.0
Am Theater,155,"04.05.2021, 14:25 Uhr",1620138300.0
Baseler Platz,208,"04.05.2021, 14:25 Uhr",1620138300.0
Konstabler,38,"04.05.2021, 14:25 Uhr",1620138300.0
Hauptwache,152,"04.05.2021, 14:25 Uhr",1620138300.0
Am Gericht,353,"04.05.2021, 14:25 Uhr",1620138300.0
MyZeil,516,"04.05.2021, 14:25 Uhr",1620138300.0
Konrad-Adenauer-Straße,304,"04.05.2021, 14:25 Uhr",1620138300.0
Karstadt,206,"04.05.2021, 14:25 Uhr",1620138300.0
Börse,50,"04.05.2021, 14:30 Uhr",1620138600.0
Alte Oper,285,"04.05.2021, 14:30 Uhr",1620138600.0
Turmcenter,70,"04.05.2021, 14:30 Uhr",1620138600.0
Hauptbahnhof Süd,240,"04.05.2021, 14:30 Uhr",1620138600.0
Am Theater,156,"04.05.2021, 14:30 Uhr",1620138600.0
Baseler Platz,208,"04.05.2021, 14:30 Uhr",1620138600.0
Konstabler,36,"04.05.2021, 14:30 Uhr",1620138600.0
Hauptwache,152,"04.05.2021, 14:30 Uhr",1620138600.0
Am Gericht,362,"04.05.2021, 14:30 Uhr",1620138600.0
MyZeil,515,"04.05.2021, 14:30 Uhr",1620138600.0
Konrad-Adenauer-Straße,301,"04.05.2021, 14:30 Uhr",1620138600.0
Karstadt,209,"04.05.2021, 14:30 Uhr",1620138600.0
Börse,50,"04.05.2021, 15:31 Uhr",1620142260.0
Alte Oper,292,"04.05.2021, 15:31 Uhr",1620142260.0
Turmcenter,79,"04.05.2021, 15:31 Uhr",1620142260.0
Hauptbahnhof Süd,256,"04.05.2021, 15:31 Uhr",1620142260.0
Am Theater,164,"04.05.2021, 15:31 Uhr",1620142260.0
Baseler Platz,220,"04.05.2021, 15:31 Uhr",1620142260.0
Konstabler,31,"04.05.2021, 15:31 Uhr",1620142260.0
Hauptwache,160,"04.05.2021, 15:31 Uhr",1620142260.0
Am Gericht,393,"04.05.2021, 15:31 Uhr",1620142260.0
MyZeil,527,"04.05.2021, 15:31 Uhr",1620142260.0
Konrad-Adenauer-Straße,324,"04.05.2021, 15:31 Uhr",1620142260.0
Karstadt,219,"04.05.2021, 15:31 Uhr",1620142260.0
Börse,50,"04.05.2021, 15:36 Uhr",1620142560.0
Alte Oper,290,"04.05.2021, 15:36 Uhr",1620142560.0
Turmcenter,79,"04.05.2021, 15:36 Uhr",1620142560.0
Hauptbahnhof Süd,259,"04.05.2021, 15:36 Uhr",1620142560.0
Am Theater,164,"04.05.2021, 15:36 Uhr",1620142560.0
Baseler Platz,223,"04.05.2021, 15:36 Uhr",1620142560.0
Konstabler,35,"04.05.2021, 15:36 Uhr",1620142560.0
Hauptwache,159,"04.05.2021, 15:36 Uhr",1620142560.0
Am Gericht,395,"04.05.2021, 15:36 Uhr",1620142560.0
MyZeil,526,"04.05.2021, 15:36 Uhr",1620142560.0
Konrad-Adenauer-Straße,325,"04.05.2021, 15:36 Uhr",1620142560.0
Karstadt,219,"04.05.2021, 15:36 Uhr",1620142560.0
Börse,50,"04.05.2021, 15:46 Uhr",1620143160.0
Alte Oper,292,"04.05.2021, 15:46 Uhr",1620143160.0
Turmcenter,81,"04.05.2021, 15:46 Uhr",1620143160.0
Hauptbahnhof Süd,264,"04.05.2021, 15:46 Uhr",1620143160.0
Am Theater,165,"04.05.2021, 15:46 Uhr",1620143160.0
Baseler Platz,223,"04.05.2021, 15:46 Uhr",1620143160.0
Konstabler,41,"04.05.2021, 15:46 Uhr",1620143160.0
Hauptwache,163,"04.05.2021, 15:46 Uhr",1620143160.0
Am Gericht,395,"04.05.2021, 15:46 Uhr",1620143160.0
MyZeil,529,"04.05.2021, 15:46 Uhr",1620143160.0
Konrad-Adenauer-Straße,328,"04.05.2021, 15:46 Uhr",1620143160.0
Karstadt,219,"04.05.2021, 15:46 Uhr",1620143160.0
Börse,50,"04.05.2021, 15:51 Uhr",1620143460.0
Alte Oper,291,"04.05.2021, 15:51 Uhr",1620143460.0
Turmcenter,79,"04.05.2021, 15:51 Uhr",1620143460.0
Hauptbahnhof Süd,268,"04.05.2021, 15:51 Uhr",1620143460.0
Am Theater,166,"04.05.2021, 15:51 Uhr",1620143460.0
Baseler Platz,223,"04.05.2021, 15:51 Uhr",1620143460.0
Konstabler,39,"04.05.2021, 15:51 Uhr",1620143460.0
Hauptwache,166,"04.05.2021, 15:51 Uhr",1620143460.0
Am Gericht,402,"04.05.2021, 15:51 Uhr",1620143460.0
MyZeil,529,"04.05.2021, 15:51 Uhr",1620143460.0
Konrad-Adenauer-Straße,328,"04.05.2021, 15:51 Uhr",1620143460.0
Karstadt,218,"04.05.2021, 15:51 Uhr",1620143460.0
Börse,50,"04.05.2021, 15:51 Uhr",1620143460.0
Alte Oper,291,"04.05.2021, 15:51 Uhr",1620143460.0
Turmcenter,79,"04.05.2021, 15:51 Uhr",1620143460.0
Hauptbahnhof Süd,268,"04.05.2021, 15:51 Uhr",1620143460.0
Am Theater,166,"04.05.2021, 15:51 Uhr",1620143460.0
Baseler Platz,223,"04.05.2021, 15:51 Uhr",1620143460.0
Konstabler,39,"04.05.2021, 15:51 Uhr",1620143460.0
Hauptwache,166,"04.05.2021, 15:51 Uhr",1620143460.0
Am Gericht,402,"04.05.2021, 15:51 Uhr",1620143460.0
MyZeil,529,"04.05.2021, 15:51 Uhr",1620143460.0
Konrad-Adenauer-Straße,328,"04.05.2021, 15:51 Uhr",1620143460.0
Karstadt,218,"04.05.2021, 15:51 Uhr",1620143460.0
Börse,50,"04.05.2021, 16:07 Uhr",1620144420.0
Alte Oper,295,"04.05.2021, 16:07 Uhr",1620144420.0
Turmcenter,82,"04.05.2021, 16:07 Uhr",1620144420.0
Hauptbahnhof Süd,270,"04.05.2021, 16:07 Uhr",1620144420.0
Am Theater,166,"04.05.2021, 16:07 Uhr",1620144420.0
Baseler Platz,224,"04.05.2021, 16:07 Uhr",1620144420.0
Konstabler,45,"04.05.2021, 16:07 Uhr",1620144420.0
Hauptwache,170,"04.05.2021, 16:07 Uhr",1620144420.0
Am Gericht,413,"04.05.2021, 16:07 Uhr",1620144420.0
MyZeil,533,"04.05.2021, 16:07 Uhr",1620144420.0
Konrad-Adenauer-Straße,321,"04.05.2021, 16:07 Uhr",1620144420.0
Karstadt,227,"04.05.2021, 16:07 Uhr",1620144420.0
Börse,50,"04.05.2021, 16:07 Uhr",1620144420.0
Alte Oper,295,"04.05.2021, 16:07 Uhr",1620144420.0
Turmcenter,82,"04.05.2021, 16:07 Uhr",1620144420.0
Hauptbahnhof Süd,270,"04.05.2021, 16:07 Uhr",1620144420.0
Am Theater,166,"04.05.2021, 16:07 Uhr",1620144420.0
Baseler Platz,224,"04.05.2021, 16:07 Uhr",1620144420.0
Konstabler,45,"04.05.2021, 16:07 Uhr",1620144420.0
Hauptwache,170,"04.05.2021, 16:07 Uhr",1620144420.0
Am Gericht,413,"04.05.2021, 16:07 Uhr",1620144420.0
MyZeil,533,"04.05.2021, 16:07 Uhr",1620144420.0
Konrad-Adenauer-Straße,321,"04.05.2021, 16:07 Uhr",1620144420.0
Karstadt,227,"04.05.2021, 16:07 Uhr",1620144420.0
Börse,50,"04.05.2021, 16:17 Uhr",1620145020.0
Alte Oper,296,"04.05.2021, 16:17 Uhr",1620145020.0
Turmcenter,81,"04.05.2021, 16:17 Uhr",1620145020.0
Hauptbahnhof Süd,276,"04.05.2021, 16:17 Uhr",1620145020.0
Am Theater,169,"04.05.2021, 16:17 Uhr",1620145020.0
Baseler Platz,225,"04.05.2021, 16:17 Uhr",1620145020.0
Konstabler,53,"04.05.2021, 16:17 Uhr",1620145020.0
Hauptwache,178,"04.05.2021, 16:17 Uhr",1620145020.0
Am Gericht,417,"04.05.2021, 16:17 Uhr",1620145020.0
MyZeil,537,"04.05.2021, 16:17 Uhr",1620145020.0
Konrad-Adenauer-Straße,320,"04.05.2021, 16:17 Uhr",1620145020.0
Karstadt,229,"04.05.2021, 16:17 Uhr",1620145020.0
Börse,50,"04.05.2021, 16:27 Uhr",1620145620.0
Alte Oper,297,"04.05.2021, 16:27 Uhr",1620145620.0
Turmcenter,84,"04.05.2021, 16:27 Uhr",1620145620.0
Hauptbahnhof Süd,283,"04.05.2021, 16:27 Uhr",1620145620.0
Am Theater,172,"04.05.2021, 16:27 Uhr",1620145620.0
Baseler Platz,233,"04.05.2021, 16:27 Uhr",1620145620.0
Konstabler,58,"04.05.2021, 16:27 Uhr",1620145620.0
Hauptwache,182,"04.05.2021, 16:27 Uhr",1620145620.0
Am Gericht,425,"04.05.2021, 16:27 Uhr",1620145620.0
MyZeil,541,"04.05.2021, 16:27 Uhr",1620145620.0
Konrad-Adenauer-Straße,326,"04.05.2021, 16:27 Uhr",1620145620.0
Karstadt,228,"04.05.2021, 16:27 Uhr",1620145620.0
Börse,50,"04.05.2021, 16:32 Uhr",1620145920.0
Alte Oper,300,"04.05.2021, 16:32 Uhr",1620145920.0
Turmcenter,86,"04.05.2021, 16:32 Uhr",1620145920.0
Hauptbahnhof Süd,281,"04.05.2021, 16:32 Uhr",1620145920.0
Am Theater,175,"04.05.2021, 16:32 Uhr",1620145920.0
Baseler Platz,233,"04.05.2021, 16:32 Uhr",1620145920.0
Konstabler,54,"04.05.2021, 16:32 Uhr",1620145920.0
Hauptwache,181,"04.05.2021, 16:32 Uhr",1620145920.0
Am Gericht,431,"04.05.2021, 16:32 Uhr",1620145920.0
MyZeil,542,"04.05.2021, 16:32 Uhr",1620145920.0
Konrad-Adenauer-Straße,326,"04.05.2021, 16:32 Uhr",1620145920.0
Karstadt,225,"04.05.2021, 16:32 Uhr",1620145920.0
Börse,50,"04.05.2021, 16:42 Uhr",1620146520.0
Alte Oper,297,"04.05.2021, 16:42 Uhr",1620146520.0
Turmcenter,85,"04.05.2021, 16:42 Uhr",1620146520.0
Hauptbahnhof Süd,284,"04.05.2021, 16:42 Uhr",1620146520.0
Am Theater,178,"04.05.2021, 16:42 Uhr",1620146520.0
Baseler Platz,236,"04.05.2021, 16:42 Uhr",1620146520.0
Konstabler,60,"04.05.2021, 16:42 Uhr",1620146520.0
Hauptwache,177,"04.05.2021, 16:42 Uhr",1620146520.0
Am Gericht,437,"04.05.2021, 16:42 Uhr",1620146520.0
MyZeil,548,"04.05.2021, 16:42 Uhr",1620146520.0
Konrad-Adenauer-Straße,335,"04.05.2021, 16:42 Uhr",1620146520.0
Karstadt,231,"04.05.2021, 16:42 Uhr",1620146520.0
Börse,50,"04.05.2021, 16:52 Uhr",1620147120.0
Alte Oper,298,"04.05.2021, 16:52 Uhr",1620147120.0
Turmcenter,88,"04.05.2021, 16:52 Uhr",1620147120.0
Hauptbahnhof Süd,287,"04.05.2021, 16:52 Uhr",1620147120.0
Am Theater,180,"04.05.2021, 16:52 Uhr",1620147120.0
Baseler Platz,240,"04.05.2021, 16:52 Uhr",1620147120.0
Konstabler,72,"04.05.2021, 16:52 Uhr",1620147120.0
Hauptwache,181,"04.05.2021, 16:52 Uhr",1620147120.0
Am Gericht,440,"04.05.2021, 16:52 Uhr",1620147120.0
MyZeil,551,"04.05.2021, 16:52 Uhr",1620147120.0
Konrad-Adenauer-Straße,335,"04.05.2021, 16:52 Uhr",1620147120.0
Karstadt,233,"04.05.2021, 16:52 Uhr",1620147120.0
Börse,50,"04.05.2021, 16:57 Uhr",1620147420.0
Alte Oper,297,"04.05.2021, 16:57 Uhr",1620147420.0
Turmcenter,87,"04.05.2021, 16:57 Uhr",1620147420.0
Hauptbahnhof Süd,288,"04.05.2021, 16:57 Uhr",1620147420.0
Am Theater,180,"04.05.2021, 16:57 Uhr",1620147420.0
Baseler Platz,242,"04.05.2021, 16:57 Uhr",1620147420.0
Konstabler,68,"04.05.2021, 16:57 Uhr",1620147420.0
Hauptwache,178,"04.05.2021, 16:57 Uhr",1620147420.0
Am Gericht,443,"04.05.2021, 16:57 Uhr",1620147420.0
MyZeil,554,"04.05.2021, 16:57 Uhr",1620147420.0
Konrad-Adenauer-Straße,336,"04.05.2021, 16:57 Uhr",1620147420.0
Karstadt,236,"04.05.2021, 16:57 Uhr",1620147420.0
Börse,50,"04.05.2021, 17:07 Uhr",1620148020.0
Alte Oper,299,"04.05.2021, 17:07 Uhr",1620148020.0
Turmcenter,93,"04.05.2021, 17:07 Uhr",1620148020.0
Hauptbahnhof Süd,292,"04.05.2021, 17:07 Uhr",1620148020.0
Am Theater,187,"04.05.2021, 17:07 Uhr",1620148020.0
Baseler Platz,246,"04.05.2021, 17:07 Uhr",1620148020.0
Konstabler,74,"04.05.2021, 17:07 Uhr",1620148020.0
Hauptwache,182,"04.05.2021, 17:07 Uhr",1620148020.0
Am Gericht,448,"04.05.2021, 17:07 Uhr",1620148020.0
MyZeil,558,"04.05.2021, 17:07 Uhr",1620148020.0
Konrad-Adenauer-Straße,335,"04.05.2021, 17:07 Uhr",1620148020.0
Karstadt,238,"04.05.2021, 17:07 Uhr",1620148020.0
Börse,50,"04.05.2021, 17:12 Uhr",1620148320.0
Alte Oper,303,"04.05.2021, 17:12 Uhr",1620148320.0
Turmcenter,91,"04.05.2021, 17:12 Uhr",1620148320.0
Hauptbahnhof Süd,296,"04.05.2021, 17:12 Uhr",1620148320.0
Am Theater,193,"04.05.2021, 17:12 Uhr",1620148320.0
Baseler Platz,249,"04.05.2021, 17:12 Uhr",1620148320.0
Konstabler,80,"04.05.2021, 17:12 Uhr",1620148320.0
Hauptwache,187,"04.05.2021, 17:12 Uhr",1620148320.0
Am Gericht,450,"04.05.2021, 17:12 Uhr",1620148320.0
MyZeil,562,"04.05.2021, 17:12 Uhr",1620148320.0
Konrad-Adenauer-Straße,339,"04.05.2021, 17:12 Uhr",1620148320.0
Karstadt,238,"04.05.2021, 17:12 Uhr",1620148320.0
Börse,50,"04.05.2021, 17:22 Uhr",1620148920.0
Alte Oper,307,"04.05.2021, 17:22 Uhr",1620148920.0
Turmcenter,92,"04.05.2021, 17:22 Uhr",1620148920.0
Hauptbahnhof Süd,299,"04.05.2021, 17:22 Uhr",1620148920.0
Am Theater,196,"04.05.2021, 17:22 Uhr",1620148920.0
Baseler Platz,251,"04.05.2021, 17:22 Uhr",1620148920.0
Konstabler,91,"04.05.2021, 17:22 Uhr",1620148920.0
Hauptwache,193,"04.05.2021, 17:22 Uhr",1620148920.0
Am Gericht,451,"04.05.2021, 17:22 Uhr",1620148920.0
MyZeil,570,"04.05.2021, 17:22 Uhr",1620148920.0
Konrad-Adenauer-Straße,341,"04.05.2021, 17:22 Uhr",1620148920.0
Karstadt,249,"04.05.2021, 17:22 Uhr",1620148920.0
Börse,50,"04.05.2021, 17:22 Uhr",1620148920.0
Alte Oper,307,"04.05.2021, 17:22 Uhr",1620148920.0
Turmcenter,92,"04.05.2021, 17:22 Uhr",1620148920.0
Hauptbahnhof Süd,299,"04.05.2021, 17:22 Uhr",1620148920.0
Am Theater,196,"04.05.2021, 17:22 Uhr",1620148920.0
Baseler Platz,251,"04.05.2021, 17:22 Uhr",1620148920.0
Konstabler,91,"04.05.2021, 17:22 Uhr",1620148920.0
Hauptwache,193,"04.05.2021, 17:22 Uhr",1620148920.0
Am Gericht,451,"04.05.2021, 17:22 Uhr",1620148920.0
MyZeil,570,"04.05.2021, 17:22 Uhr",1620148920.0
Konrad-Adenauer-Straße,341,"04.05.2021, 17:22 Uhr",1620148920.0
Karstadt,249,"04.05.2021, 17:22 Uhr",1620148920.0
Börse,50,"04.05.2021, 17:33 Uhr",1620149580.0
Alte Oper,311,"04.05.2021, 17:33 Uhr",1620149580.0
Turmcenter,94,"04.05.2021, 17:33 Uhr",1620149580.0
Hauptbahnhof Süd,302,"04.05.2021, 17:33 Uhr",1620149580.0
Am Theater,200,"04.05.2021, 17:33 Uhr",1620149580.0
Baseler Platz,255,"04.05.2021, 17:33 Uhr",1620149580.0
Konstabler,95,"04.05.2021, 17:33 Uhr",1620149580.0
Hauptwache,194,"04.05.2021, 17:33 Uhr",1620149580.0
Am Gericht,455,"04.05.2021, 17:33 Uhr",1620149580.0
MyZeil,567,"04.05.2021, 17:33 Uhr",1620149580.0
Konrad-Adenauer-Straße,345,"04.05.2021, 17:33 Uhr",1620149580.0
Karstadt,251,"04.05.2021, 17:33 Uhr",1620149580.0
Börse,50,"04.05.2021, 17:43 Uhr",1620150180.0
Alte Oper,314,"04.05.2021, 17:43 Uhr",1620150180.0
Turmcenter,98,"04.05.2021, 17:43 Uhr",1620150180.0
Hauptbahnhof Süd,305,"04.05.2021, 17:43 Uhr",1620150180.0
Am Theater,205,"04.05.2021, 17:43 Uhr",1620150180.0
Baseler Platz,253,"04.05.2021, 17:43 Uhr",1620150180.0
Konstabler,102,"04.05.2021, 17:43 Uhr",1620150180.0
Hauptwache,195,"04.05.2021, 17:43 Uhr",1620150180.0
Am Gericht,460,"04.05.2021, 17:43 Uhr",1620150180.0
MyZeil,573,"04.05.2021, 17:43 Uhr",1620150180.0
Konrad-Adenauer-Straße,347,"04.05.2021, 17:43 Uhr",1620150180.0
Karstadt,261,"04.05.2021, 17:43 Uhr",1620150180.0
Börse,50,"04.05.2021, 17:48 Uhr",1620150480.0
Alte Oper,314,"04.05.2021, 17:48 Uhr",1620150480.0
Turmcenter,99,"04.05.2021, 17:48 Uhr",1620150480.0
Hauptbahnhof Süd,305,"04.05.2021, 17:48 Uhr",1620150480.0
Am Theater,205,"04.05.2021, 17:48 Uhr",1620150480.0
Baseler Platz,253,"04.05.2021, 17:48 Uhr",1620150480.0
Konstabler,102,"04.05.2021, 17:48 Uhr",1620150480.0
Hauptwache,194,"04.05.2021, 17:48 Uhr",1620150480.0
Am Gericht,462,"04.05.2021, 17:48 Uhr",1620150480.0
MyZeil,573,"04.05.2021, 17:48 Uhr",1620150480.0
Konrad-Adenauer-Straße,347,"04.05.2021, 17:48 Uhr",1620150480.0
Karstadt,263,"04.05.2021, 17:48 Uhr",1620150480.0
Börse,50,"04.05.2021, 17:58 Uhr",1620151080.0
Alte Oper,315,"04.05.2021, 17:58 Uhr",1620151080.0
Turmcenter,104,"04.05.2021, 17:58 Uhr",1620151080.0
Hauptbahnhof Süd,304,"04.05.2021, 17:58 Uhr",1620151080.0
Am Theater,208,"04.05.2021, 17:58 Uhr",1620151080.0
Baseler Platz,257,"04.05.2021, 17:58 Uhr",1620151080.0
Konstabler,104,"04.05.2021, 17:58 Uhr",1620151080.0
Hauptwache,198,"04.05.2021, 17:58 Uhr",1620151080.0
Am Gericht,466,"04.05.2021, 17:58 Uhr",1620151080.0
MyZeil,580,"04.05.2021, 17:58 Uhr",1620151080.0
Konrad-Adenauer-Straße,351,"04.05.2021, 17:58 Uhr",1620151080.0
Karstadt,269,"04.05.2021, 17:58 Uhr",1620151080.0
Börse,50,"04.05.2021, 18:03 Uhr",1620151380.0
Alte Oper,316,"04.05.2021, 18:03 Uhr",1620151380.0
Turmcenter,107,"04.05.2021, 18:03 Uhr",1620151380.0
Hauptbahnhof Süd,306,"04.05.2021, 18:03 Uhr",1620151380.0
Am Theater,208,"04.05.2021, 18:03 Uhr",1620151380.0
Baseler Platz,256,"04.05.2021, 18:03 Uhr",1620151380.0
Konstabler,109,"04.05.2021, 18:03 Uhr",1620151380.0
Hauptwache,200,"04.05.2021, 18:03 Uhr",1620151380.0
Am Gericht,467,"04.05.2021, 18:03 Uhr",1620151380.0
MyZeil,580,"04.05.2021, 18:03 Uhr",1620151380.0
Konrad-Adenauer-Straße,354,"04.05.2021, 18:03 Uhr",1620151380.0
Karstadt,274,"04.05.2021, 18:03 Uhr",1620151380.0
Börse,50,"04.05.2021, 18:13 Uhr",1620151980.0
Alte Oper,323,"04.05.2021, 18:13 Uhr",1620151980.0
Turmcenter,108,"04.05.2021, 18:13 Uhr",1620151980.0
Hauptbahnhof Süd,310,"04.05.2021, 18:13 Uhr",1620151980.0
Am Theater,218,"04.05.2021, 18:13 Uhr",1620151980.0
Baseler Platz,258,"04.05.2021, 18:13 Uhr",1620151980.0
Konstabler,115,"04.05.2021, 18:13 Uhr",1620151980.0
Hauptwache,200,"04.05.2021, 18:13 Uhr",1620151980.0
Am Gericht,474,"04.05.2021, 18:13 Uhr",1620151980.0
MyZeil,588,"04.05.2021, 18:13 Uhr",1620151980.0
Konrad-Adenauer-Straße,359,"04.05.2021, 18:13 Uhr",1620151980.0
Karstadt,283,"04.05.2021, 18:13 Uhr",1620151980.0
Börse,50,"04.05.2021, 18:18 Uhr",1620152280.0
Alte Oper,326,"04.05.2021, 18:18 Uhr",1620152280.0
Turmcenter,109,"04.05.2021, 18:18 Uhr",1620152280.0
Hauptbahnhof Süd,313,"04.05.2021, 18:18 Uhr",1620152280.0
Am Theater,225,"04.05.2021, 18:18 Uhr",1620152280.0
Baseler Platz,259,"04.05.2021, 18:18 Uhr",1620152280.0
Konstabler,122,"04.05.2021, 18:18 Uhr",1620152280.0
Hauptwache,202,"04.05.2021, 18:18 Uhr",1620152280.0
Am Gericht,480,"04.05.2021, 18:18 Uhr",1620152280.0
MyZeil,594,"04.05.2021, 18:18 Uhr",1620152280.0
Konrad-Adenauer-Straße,362,"04.05.2021, 18:18 Uhr",1620152280.0
Karstadt,286,"04.05.2021, 18:18 Uhr",1620152280.0
Börse,50,"04.05.2021, 18:29 Uhr",1620152940.0
Alte Oper,331,"04.05.2021, 18:29 Uhr",1620152940.0
Turmcenter,160,"04.05.2021, 18:29 Uhr",1620152940.0
Hauptbahnhof Süd,318,"04.05.2021, 18:29 Uhr",1620152940.0
Am Theater,233,"04.05.2021, 18:29 Uhr",1620152940.0
Baseler Platz,263,"04.05.2021, 18:29 Uhr",1620152940.0
Konstabler,130,"04.05.2021, 18:29 Uhr",1620152940.0
Hauptwache,206,"04.05.2021, 18:29 Uhr",1620152940.0
Am Gericht,483,"04.05.2021, 18:29 Uhr",1620152940.0
MyZeil,601,"04.05.2021, 18:29 Uhr",1620152940.0
Konrad-Adenauer-Straße,364,"04.05.2021, 18:29 Uhr",1620152940.0
Karstadt,291,"04.05.2021, 18:29 Uhr",1620152940.0
Börse,50,"04.05.2021, 18:39 Uhr",1620153540.0
Alte Oper,331,"04.05.2021, 18:39 Uhr",1620153540.0
Turmcenter,163,"04.05.2021, 18:39 Uhr",1620153540.0
Hauptbahnhof Süd,318,"04.05.2021, 18:39 Uhr",1620153540.0
Am Theater,242,"04.05.2021, 18:39 Uhr",1620153540.0
Baseler Platz,265,"04.05.2021, 18:39 Uhr",1620153540.0
Konstabler,132,"04.05.2021, 18:39 Uhr",1620153540.0
Hauptwache,206,"04.05.2021, 18:39 Uhr",1620153540.0
Am Gericht,488,"04.05.2021, 18:39 Uhr",1620153540.0
MyZeil,606,"04.05.2021, 18:39 Uhr",1620153540.0
Konrad-Adenauer-Straße,363,"04.05.2021, 18:39 Uhr",1620153540.0
Karstadt,295,"04.05.2021, 18:39 Uhr",1620153540.0
Börse,50,"04.05.2021, 18:39 Uhr",1620153540.0
Alte Oper,331,"04.05.2021, 18:39 Uhr",1620153540.0
Turmcenter,163,"04.05.2021, 18:39 Uhr",1620153540.0
Hauptbahnhof Süd,318,"04.05.2021, 18:39 Uhr",1620153540.0
Am Theater,242,"04.05.2021, 18:39 Uhr",1620153540.0
Baseler Platz,265,"04.05.2021, 18:39 Uhr",1620153540.0
